pattern	constr_id	form	correct_number	cls_token_num	attr	len2_nsubj	len_prefix	len_context	que_id	freq	rel_nsubj_inversed	sent	pos
subj_rel_verb	490	donnait	sing	sing	False	1	7	6	4	1048	False	Ma position de chef que je devais donnait un ascendant considérable sur mes nouveaux alliés . <eos>	DET NOUN ADP NOUN PRON PRON VERB VERB DET NOUN ADJ ADP DET ADJ NOUN PUNCT
subj_rel_aux	491	sont	plur	sing	True	19	25	6	22	264728	False	Madame Drouart a parfaitement reconnu le jeune homme de la veille ; elle a également la certitude que ces rubans de soie qu' il baisait sont les rubans mêmes qu' a dû acheter sa fille . <eos>	NOUN PROPN AUX ADV VERB DET ADJ NOUN ADP DET NOUN PUNCT PRON VERB ADV DET NOUN SCONJ DET NOUN ADP NOUN PRON PRON VERB AUX DET NOUN ADV PRON AUX VERB VERB DET NOUN PUNCT
subj_rel_aux	492	étaient	plur	sing	True	33	39	6	36	32093	False	Madame Kistenn la conduisait-elle au piano , sur lequel on la voyait se complaire à guider son inexpérience , Erliska murmurait toujours , ne prenait place qu' avec humeur , et les premières lignes de musique qu' elle parcourait étaient exécutées tout de travers . <eos>	NOUN PROPN PRON PRON ADP NOUN PUNCT ADP PRON PRON PRON VERB PRON VERB ADP VERB DET NOUN PUNCT PROPN VERB ADV PUNCT ADV VERB NOUN ADV ADP NOUN PUNCT CCONJ DET ADJ NOUN ADP NOUN PRON PRON VERB AUX VERB ADV ADP NOUN PUNCT
subj_rel_verb	493	reprit	sing	sing	False	24	30	6	27	565	False	Madame de Chaves s' était baissée prestement et croyait avoir évité le regard que l' on dardait vers elle ; mais , quand l' homme au teint qu' on appelait reprit à monter l' échelle , il avait aux lèvres un sourire singulier . <eos>	NOUN ADP PROPN PRON AUX VERB ADV CCONJ VERB AUX VERB DET NOUN PRON DET PRON VERB ADP PRON PUNCT CCONJ PUNCT SCONJ DET NOUN ADP NOUN PRON PRON VERB VERB ADP VERB DET NOUN PUNCT PRON VERB ADP NOUN DET NOUN ADJ PUNCT
subj_rel_aux	494	avait	sing	sing	False	5	11	6	8	47712	False	Maintenant , causons ... Un détenu de Melun qu' on appelait avait dit qu' il y avait à Beaugency un ancien forçat de sa connaissance qui employait des libérés à une fabrique de blanc de céruse . <eos>	ADV PUNCT VERB PUNCT DET NOUN ADP PROPN PRON PRON VERB AUX VERB SCONJ PRON PRON VERB ADP PROPN DET ADJ NOUN ADP DET NOUN PRON VERB DET NOUN ADP DET NOUN ADP NOUN ADP NOUN PUNCT
subj_rel_aux	495	était	sing	sing	False	20	26	6	23	88321	False	Mais , quoi que je fisse pour enrayer désormais notre marche dangereuse , nous étions déjà loin ; et la sorte de terreur que j' éprouvais était assez semblable au vertige qui vous fait vous précipiter ... <eos>	CCONJ PUNCT ADV SCONJ PRON VERB ADP VERB ADV DET NOUN ADJ PUNCT PRON AUX ADV ADV PUNCT CCONJ DET NOUN ADP NOUN PRON PRON VERB AUX ADV ADJ ADP NOUN PRON PRON AUX PRON VERB PUNCT
subj_rel_verb	496	semblait	sing	sing	False	22	28	6	25	825	False	Mais , sans avoir l' air d' y toucher , ma mère veillait au grain , et si , parfois , ce genre de récréation qu' on nomme semblait prendre des proportions inquiétantes , deux grands yeux , encore aussi beaux qu' ils étaient honnêtes , rappelaient les étourdis à la raison avant que l' ombre d' une inconséquence fût commise . <eos>	CCONJ PUNCT ADP VERB DET NOUN ADP PRON VERB PUNCT DET NOUN VERB ADP NOUN PUNCT CCONJ SCONJ PUNCT ADV PUNCT DET NOUN ADP NOUN PRON PRON VERB VERB VERB DET NOUN ADJ PUNCT NUM ADJ NOUN PUNCT ADV ADV ADJ SCONJ PRON AUX ADJ PUNCT VERB DET NOUN ADP DET NOUN ADP SCONJ DET NOUN ADP DET NOUN AUX VERB PUNCT
subj_rel_aux	497	avaient	plur	sing	none	12	18	6	15	14683	False	Mais Agathe s' éveilla , descendit à peine habillée , car les réticences de Gritte qu' elle questionna avaient bouleversé la tête et le cœur . <eos>	CCONJ PROPN PRON VERB PUNCT VERB ADP NOUN ADJ PUNCT CCONJ DET NOUN ADP PROPN PRON PRON VERB AUX VERB DET NOUN CCONJ DET NOUN PUNCT
subj_rel_aux	498	avait	sing	plur	True	15	21	6	18	47712	False	Mais au fur et à mesure que ces impressions s' étaient affaiblies , l' immense champ d' impressions qu' elles coloraient avait repris des tons neutres . <eos>	CCONJ ADP NOUN CCONJ ADP NOUN SCONJ DET NOUN PRON AUX VERB PUNCT DET ADJ NOUN ADP NOUN PRON PRON VERB AUX VERB DET NOUN ADJ PUNCT
subj_rel_verb	499	attend	sing	sing	True	2	8	6	5	1141	False	Mais ce zèle sans bornes que je voue attend une récompense qui lui soit proportionnée . <eos>	CCONJ DET NOUN ADP NOUN PRON PRON VERB VERB DET NOUN PRON PRON AUX VERB PUNCT
subj_rel_aux	500	était	sing	plur	False	2	8	6	5	88321	False	Mais cet air du large qu' ils respiraient était vierge comme aux premiers jours du monde , et si vivifiant que , malgré leur fatigue , ils se sentaient la poitrine dilatée et les joues fraîches . <eos>	CCONJ DET NOUN ADP NOUN PRON PRON VERB AUX ADJ SCONJ ADP ADJ NOUN NOUN NOUN PUNCT CCONJ ADV ADJ SCONJ PUNCT ADP DET NOUN PUNCT PRON PRON VERB DET NOUN VERB CCONJ DET NOUN ADJ PUNCT
subj_rel_verb	501	semblait	sing	sing	True	2	8	6	5	825	False	Mais cette laideur de visages qu' il connaissait semblait neuve depuis que leurs traits--au lieu d' être pour lui des signes pratiquement utilisables à l' identification de telle personne qui lui avait représenté jusque-là un faisceau de plaisirs à poursuivre , d' ennuis à éviter , ou de politesses à rendre--reposaient , coordonnés seulement par des rapports esthétiques , dans l' autonomie de leurs lignes . <eos>	CCONJ DET NOUN ADP NOUN PRON PRON VERB VERB ADJ ADV SCONJ DET NOUN NOUN ADP AUX ADP PRON DET NOUN ADV ADJ ADP DET NOUN ADP DET NOUN PRON PRON AUX VERB ADV DET NOUN ADP NOUN ADP VERB PUNCT ADP NOUN ADP VERB PUNCT CCONJ ADP NOUN ADP VERB PUNCT VERB ADV ADP DET NOUN ADJ PUNCT ADP DET NOUN ADP DET NOUN PUNCT
subj_rel_verb	502	parviennent	plur	plur	True	11	17	6	14	1576	False	Mais ils sont si loin , si isolés , que les feuillets d' histoire qu' ils écrivent parviennent que lorsque d' autres feuillets peut-être s' y sont déjà ajoutés . <eos>	CCONJ PRON AUX ADV ADV PUNCT ADV VERB PUNCT SCONJ DET NOUN ADP NOUN PRON PRON VERB VERB ADV SCONJ DET ADJ NOUN ADV PRON PRON AUX ADV VERB PUNCT
subj_rel_aux	503	sera	sing	plur	False	27	33	6	30	22115	False	Mais j' affirme que , si vous maintenez l' hérédité , la France est sauvée ; l' anarchie dont nous nous plaignons trouvera son terme , le point d' arrêt que nous cherchons sera atteint , la révolution de Juillet sera terminée et consolidée à la fois . <eos>	CCONJ PRON VERB SCONJ PUNCT SCONJ PRON VERB DET NOUN PUNCT DET PROPN AUX VERB PUNCT DET NOUN PRON PRON PRON VERB VERB DET NOUN PUNCT DET NOUN ADP NOUN PRON PRON VERB AUX VERB PUNCT DET NOUN ADP PROPN AUX VERB CCONJ VERB ADP DET NOUN PUNCT
subj_rel_verb	504	empêchaient	plur	plur	True	29	35	6	32	60	False	Mais l' esprit du connétable et celui de sa femme étaient également aigris ; elle ressentait jusqu' au vif l' indigne traitement qu' elle avait reçu , et les sujets de chagrin qu' ils avaient empêchaient de consentir à ce qui aurait pu leur faire plaisir . <eos>	CCONJ DET NOUN ADP NOUN CCONJ PRON ADP DET NOUN AUX ADV ADJ PUNCT PRON VERB ADP DET NUM DET ADJ NOUN PRON PRON AUX VERB PUNCT CCONJ DET NOUN ADP NOUN PRON PRON VERB VERB ADP VERB ADP PRON PRON AUX VERB PRON VERB NOUN PUNCT
subj_rel_aux	505	était	sing	sing	False	2	8	6	5	88321	False	Mais l' espèce d' affection qu' il avait était plus sincère ; on peut même dire que , son caractère et sa position donnés , il éprouvait un sentiment vrai pour elle . <eos>	CCONJ DET NOUN ADP NOUN PRON PRON VERB AUX ADV ADJ PUNCT PRON VERB ADV VERB SCONJ PUNCT DET NOUN CCONJ DET NOUN VERB PUNCT PRON VERB DET NOUN ADJ ADP PRON PUNCT
subj_rel_aux	506	est	sing	sing	False	2	8	6	5	884505	True	Mais la part d' utilité qu' y met est toujours gratuite . <eos>	CCONJ DET NOUN ADP NOUN PRON PRON VERB AUX ADV ADJ PUNCT
subj_rel_verb	507	ramène	sing	sing	False	2	8	6	5	638	False	Mais la vue de Saint-Cloud que j' aperçois ramène aux choses d' en bas . <eos>	CCONJ DET NOUN ADP PROPN PRON PRON VERB VERB ADP NOUN ADP ADP NOUN PUNCT
subj_rel_verb	508	produisait	sing	sing	False	3	9	6	6	364	False	Mais le moindre air de bonheur qu' on avait produisait une impression nerveuse , désagréable comme le bruit d' une porte qu' on ferme trop fort . <eos>	CCONJ DET ADJ NOUN ADP NOUN PRON PRON VERB VERB DET NOUN ADJ PUNCT ADJ ADP DET NOUN ADP DET NOUN PRON PRON VERB ADV ADV PUNCT
subj_rel_aux	509	était	sing	sing	False	2	8	6	5	88321	False	Mais le regard de tendresse qu' il lança était une frappante contradiction de la brusquerie de ses paroles . <eos>	CCONJ DET NOUN ADP NOUN PRON PRON VERB AUX DET ADJ NOUN ADP DET NOUN ADP DET NOUN PUNCT
subj_rel_verb	510	mettait	sing	sing	False	2	8	6	5	484	True	Mais le sentiment d' orgueil que lui donnait mettait tellement hors de lui-même , et il avait tant envie de cacher sa joie , que tous ses mouvements avaient quelque chose de brusque et de fou . <eos>	CCONJ DET NOUN ADP NOUN PRON PRON VERB VERB ADV ADV ADP PRON PUNCT CCONJ PRON VERB ADV NOUN ADP VERB DET NOUN PUNCT SCONJ ADJ DET NOUN VERB DET NOUN ADP ADJ CCONJ ADP ADJ PUNCT
subj_rel_aux	511	sont	plur	sing	True	4	10	6	7	264728	False	Mais savez-vous que ces coups de bâton qu' il donne sont d' un usage continuel à l' Opéra de Paris ? --Bah ? --Oui . <eos>	CCONJ PRON SCONJ DET NOUN ADP NOUN PRON PRON VERB AUX ADP DET NOUN ADJ ADP DET PROPN ADP PROPN PUNCT ADJ PUNCT ADJ PUNCT
subj_rel_aux	512	aurait	sing	sing	True	37	43	6	40	14678	False	Mais si les dieux eux-mêmes l' avaient vue alors , quand elle vit Pyrrhus se faire un jeu malicieux de réduire en hachis , à coups d' épée , le corps de son mari , le soudain éclat de clameurs qu' elle fit aurait pu traire les yeux brûlants du ciel et toute la passion qui est dans les dieux . <eos>	CCONJ SCONJ DET NOUN PRON PRON AUX VERB ADV PUNCT SCONJ PRON VERB PROPN PRON VERB DET NOUN ADJ ADP VERB ADP NOUN PUNCT ADP NOUN ADP NOUN PUNCT DET NOUN ADP DET NOUN PUNCT DET ADJ NOUN ADP NOUN PRON PRON VERB AUX VERB VERB DET NOUN ADJ ADP NOUN CCONJ ADJ DET NOUN PRON VERB ADP DET NOUN PUNCT
subj_rel_verb	513	eut	sing	sing	False	6	12	6	9	6101	False	Mais un jour , un pauvre diable d' employé qu' il connaissait eut plus qu' une horreur mêlée d' effroi pour les monstrueuses machines . <eos>	CCONJ DET NOUN PUNCT DET ADJ NOUN ADP NOUN PRON PRON VERB VERB ADV ADV DET NOUN VERB ADP NOUN ADP DET ADJ NOUN PUNCT
subj_rel_verb	514	jeta	sing	sing	none	2	8	6	5	156	False	Mais un saut en avant que rien annonçait jeta séant par- dessus tête à nos pieds , où il prit peur de sa propre extravagance , se roula en turban , se mit debout sur ses pattes de derrière , dansa de biais , enfla le dos , se changea en toupie ... <eos>	CCONJ DET NOUN ADP NOUN PRON PRON VERB VERB VERB ADP ADV NOUN ADP DET NOUN PUNCT ADV PRON VERB NOUN ADP DET ADJ NOUN PUNCT PRON VERB ADP NOUN PUNCT PRON VERB ADV ADP DET NOUN ADP NOUN PUNCT VERB ADP NOUN PUNCT VERB DET NOUN PUNCT PRON VERB ADP NOUN PUNCT
subj_rel_aux	515	avait	sing	sing	False	29	35	6	32	47712	False	Mais voilà que , le mariage accompli , ce soulagement ne s' était pas trouvé dans la réalité l' égal de celui qu' il imaginait , et que cette feuille de papier qu' il imaginait avait recommencé à peser sur lui . <eos>	CCONJ VERB SCONJ PUNCT DET NOUN VERB PUNCT DET NOUN ADV PRON AUX ADV VERB ADP DET NOUN DET NOUN ADP PRON PRON PRON VERB PUNCT CCONJ SCONJ DET NOUN ADP NOUN PRON PRON VERB AUX VERB ADP VERB ADP PRON PUNCT
subj_rel_verb	516	refusait	sing	sing	False	30	36	6	33	247	False	Maurice luttait avec insouciance devant ce péril , et à chaque instant , il s' apercevait que l' amitié courait risque de changer de nom , et que le doux mot de soeur qu' il adressait refusait à sortir de ses lèvres , comme un mensonge . <eos>	PROPN VERB ADP NOUN ADP DET NOUN PUNCT CCONJ ADP DET NOUN PUNCT PRON PRON VERB SCONJ DET NOUN VERB NOUN ADP VERB ADP NOUN PUNCT CCONJ SCONJ DET ADJ NOUN ADP NOUN PRON PRON VERB VERB ADP VERB ADP DET NOUN PUNCT ADP DET NOUN PUNCT
subj_rel_verb	517	proposa	sing	sing	False	0	6	6	3	508	False	Mme de Montfermeil que je voyais proposa de l' accompagner à cheval . <eos>	NOUN ADP PROPN PRON PRON VERB VERB ADP PRON VERB ADP NOUN PUNCT
subj_rel_aux	518	a	sing	sing	False	2	8	6	5	355555	False	Mon bon oncle d' Orléans qu' on appelait a raconté que lorsque j' arrivais du Pérou nous habitions la maison du grand-père : j' avais sept ans . <eos>	DET ADJ NOUN ADP PROPN PRON PRON VERB AUX VERB SCONJ SCONJ PRON VERB ADP PROPN PRON VERB DET NOUN ADP NOUN PUNCT PRON VERB NUM NOUN PUNCT
subj_rel_aux	519	avait	sing	sing	False	1	7	6	4	47712	False	Mon bonnet de rabbin que je mettais avait aussi disparu , ainsi que les cavaliers bavarois . <eos>	DET NOUN ADP NOUN PRON PRON VERB AUX ADV VERB PUNCT ADV SCONJ DET NOUN ADJ PUNCT
subj_rel_aux	520	est	sing	sing	False	37	43	6	40	884505	False	Mérite d' exécution à part , il n' est pas nécessaire de raisonner longuement pour prouver que la statuaire des portails de nos grandes cathédrales est plus favorablement disposée , et que , par conséquent , l' effet d' ensemble qu' elle produit est plus complet et plus saisissant . <eos>	NOUN ADP NOUN ADP NOUN PUNCT PRON ADV AUX ADV ADJ ADP VERB ADV ADP VERB SCONJ DET NOUN DET NOUN ADP DET ADJ NOUN AUX ADV ADV VERB PUNCT CCONJ SCONJ PUNCT ADP NOUN PUNCT DET NOUN ADP NOUN PRON PRON VERB AUX ADV ADJ CCONJ ADV ADJ PUNCT
subj_rel_aux	521	est	sing	sing	False	41	47	6	44	884505	False	N' allez pas croire pourtant que ce concurrent de la race féline n' ait d' autres moyens de destruction contre ses ennemis les rats que le supplice de la pendaison : ceci est tout simplement un supplice posthume , et cette suite de gibet qu' il promène est autre chose que son enseigne : le brave homme n' use pas non plus du poison , arme lâche et dangereuse , plus dangereuse que les rats eux-mêmes ! <eos>	ADV VERB ADV VERB ADV SCONJ DET NOUN ADP DET NOUN ADJ ADV VERB DET ADJ NOUN ADP NOUN ADP DET NOUN DET NOUN SCONJ DET NOUN ADP DET NOUN PUNCT PRON AUX ADV ADV DET NOUN ADJ PUNCT CCONJ DET NOUN ADP NOUN PRON PRON VERB AUX ADJ NOUN SCONJ DET NOUN PUNCT DET ADJ NOUN ADV VERB ADV ADV ADV DET NOUN PUNCT NOUN ADJ CCONJ ADJ PUNCT ADV ADJ SCONJ DET NOUN PRON PUNCT
subj_rel_verb	522	apparut	sing	sing	False	7	13	6	10	327	False	Ne nous étonnons pas si l' énorme masse d' eau qu' on appelle apparut toujours redoutable à l' imagination humaine . <eos>	ADV PRON VERB ADV SCONJ DET ADJ NOUN ADP NOUN PRON PRON VERB VERB ADV ADJ ADP DET NOUN ADJ PUNCT
subj_rel_verb	523	tomba	sing	sing	False	42	48	6	45	529	False	Neuf-Germain , qui portait toujours l' épée , et qui avait donné ses premières leçons d' armes au marquis Pisani , porta de cette épée , à son antagoniste , un coup qui lui fit lâcher prise , si bien que le bouquet de barbe qu' il tenait tomba à terre ; le filou blessé se sauva en hurlant , poursuivi par la moitié des spectateurs que cette querelle avait attirés ; l' autre moitié resta autour de Neuf-Germain , l' exaltant et criant : bravo ! <eos>	PROPN PUNCT PRON VERB ADV DET NOUN PUNCT CCONJ PRON AUX VERB DET ADJ NOUN ADP NOUN ADP NOUN PROPN PUNCT VERB ADP DET NOUN PUNCT ADP DET NOUN PUNCT DET NOUN PRON PRON AUX VERB NOUN PUNCT ADV ADV SCONJ DET NOUN ADP NOUN PRON PRON VERB VERB ADP NOUN PUNCT DET NOUN VERB PRON VERB ADP VERB PUNCT VERB ADP DET NOUN DET NOUN PRON DET NOUN AUX VERB PUNCT DET ADJ NOUN VERB ADV ADP PROPN PUNCT PRON VERB CCONJ VERB PUNCT INTJ PUNCT
subj_rel_aux	524	sont	plur	plur	False	1	7	6	4	264728	False	Nos besoins de serviteurs qu' ils devraient sont devenus une foule turbulente , indisciplinée , une légion de tyrans au petit pied . <eos>	DET NOUN ADP NOUN PRON PRON VERB AUX VERB DET NOUN ADJ PUNCT ADJ PUNCT DET NOUN ADP NOUN ADP ADJ NOUN PUNCT
subj_rel_aux	525	sont	plur	sing	False	1	7	6	4	264728	False	Nos hirondelles de villes qu' on distingue sont les cousines germaines de ces martinets ; elles en diffèrent un peu par la taille et la forme des pattes : mais les moeurs sont les mêmes et l' instinct social également développé . <eos>	DET NOUN ADP NOUN PRON PRON VERB AUX DET NOUN ADJ ADP DET NOUN PUNCT PRON PRON VERB DET ADV ADP DET NOUN CCONJ DET NOUN DET NOUN PUNCT CCONJ DET NOUN AUX DET ADJ CCONJ DET NOUN ADJ ADV VERB PUNCT
subj_rel_verb	526	peut	sing	plur	none	12	18	6	15	69592	False	Note : Malgré le titre donné par les éditions Motteroz , le carnet de Robespierre qu' ils reproduisent peut être celui que Robespierre avait en sa possession au 9 Thermidor . <eos>	NOUN PUNCT ADP DET NOUN VERB ADP DET NOUN PROPN PUNCT DET NOUN ADP PROPN PRON PRON VERB VERB AUX PRON PRON PROPN VERB ADP DET NOUN ADP NUM PROPN PUNCT
subj_rel_verb	527	paraissent	plur	plur	True	18	24	6	21	721	False	Notre route , aujourd' hui , va au nord-est , à travers un paysage si anglais que les uniformes en khaki que nous rencontrons paraissent tout à fait à leur place . <eos>	DET NOUN PUNCT ADV ADV PUNCT VERB ADP NOUN PUNCT ADP NOUN DET NOUN ADV ADJ SCONJ DET NOUN ADP NOUN PRON PRON VERB VERB ADV ADP NOUN ADP DET NOUN PUNCT
subj_rel_aux	528	est	sing	plur	none	31	37	6	34	884505	False	"Nous avons dit à plusieurs reprises à quel point Daucourt et son compagnon étaient frappés du degré que , du Bosphore au Taurus , atteint la culture française "" La petite pièce de vers que nous recevons est la preuve la plus éloquente , la plus agréable à accueillir , que nous puissions souhaiter . <eos>"	PRON AUX VERB ADP DET NOUN ADP DET NOUN PROPN CCONJ DET NOUN AUX VERB DET NOUN SCONJ PUNCT NOUN PROPN ADP PROPN PUNCT VERB DET NOUN ADJ PUNCT DET ADJ NOUN ADP NOUN PRON PRON VERB AUX DET NOUN DET ADV ADJ PUNCT DET ADV ADJ ADP VERB PUNCT PRON PRON VERB VERB PUNCT
subj_rel_verb	529	paraissent	plur	sing	False	40	46	6	43	721	False	Nous détestons les servitudes militaires , qui font prévaloir par la conquête la force sur le droit ; la gloire corruptrice , qui fait adorer au bas peuple des victoires au lieu de vertus , nous dégoûte : ces grands homicides d' armées qu' on appelle paraissent que d' illustres crimes , quand ces batailles ne sont que des jeux de l' ambition . <eos>	PRON VERB DET NOUN ADJ PUNCT PRON AUX VERB ADP DET NOUN DET NOUN ADP DET NOUN PUNCT DET NOUN ADJ PUNCT PRON AUX VERB ADP ADJ NOUN DET NOUN ADP NOUN ADP NOUN PUNCT PRON VERB PUNCT DET ADJ NOUN ADP NOUN PRON PRON VERB VERB ADV DET ADJ NOUN PUNCT SCONJ DET NOUN ADV AUX ADV DET NOUN ADP DET NOUN PUNCT
subj_rel_verb	530	tiennent	plur	plur	True	8	14	6	11	1445	False	"Nous ne réclamons point cette faveur ; les travaux d' utilité que nous entreprenons tiennent lieu , et donnent à tout le monde un travail productif "" . <eos>"	PRON ADV VERB ADV DET NOUN PUNCT DET NOUN ADP NOUN PRON PRON VERB VERB NOUN PUNCT CCONJ VERB ADP ADJ DET NOUN DET NOUN ADJ PUNCT PUNCT
subj_rel_aux	531	avait	sing	sing	True	34	40	6	37	47712	False	Nous sûmes plus tard que , dans les premiers temps du christianisme , il y en avait eu plusieurs dans les rochers que nous habitions , et même la tradition disait que notre _ aire aux fées qu' on appelait avait servi d' ermitage à des saints et à des saintes . <eos>	PRON VERB ADV ADV SCONJ PUNCT ADP DET ADJ NOUN NOUN NOUN PUNCT PRON PRON PRON AUX VERB PRON ADP DET NOUN PRON PRON VERB PUNCT CCONJ ADV DET NOUN VERB SCONJ DET PUNCT NOUN ADP NOUN PRON PRON VERB AUX VERB ADP NOUN ADP DET NOUN CCONJ ADP DET NOUN PUNCT
subj_rel_verb	532	ont	plur	sing	none	33	39	6	36	126706	False	On a dit à propos des _ Huguenots _ qu' il n' y a pas de musique protestante , non plus que de musique catholique : ce qui équivaut à dire que les cantiques de Luther qu' on chante ont pas un caractère différent du chant grégorien de la chapelle Sixtine ; comme si la musique n' était qu' un habile arrangement de sons plus ou moins bien combinés pour flatter l' oreille , et que le rhythme seul approprié à la situation dramatique suffît pour exprimer les sentiments et les passions d' un drame lyrique ! <eos>	PRON AUX VERB ADP NOUN DET PUNCT PROPN PUNCT SCONJ PRON ADV PRON VERB ADV DET NOUN ADJ PUNCT ADV ADV SCONJ ADP NOUN ADJ PUNCT PRON PRON VERB ADP VERB SCONJ DET NOUN ADP PROPN PRON PRON VERB VERB ADV DET NOUN ADJ DET NOUN ADJ ADP DET NOUN ADJ PUNCT SCONJ SCONJ DET NOUN ADV AUX ADV DET ADJ NOUN ADP NOUN ADV CCONJ ADV ADV VERB ADP VERB DET NOUN PUNCT CCONJ SCONJ DET NOUN ADJ VERB ADP DET NOUN ADJ VERB ADP VERB DET NOUN CCONJ DET NOUN ADP DET NOUN ADJ PUNCT
subj_rel_verb	533	appelle	sing	sing	False	10	16	6	13	4610	False	On appelle cela _ bouchonner _ , parce que la poignée de paille qu' on tortille appelle un _ bouchon _ de paille . <eos>	PRON VERB PRON PUNCT VERB PUNCT PUNCT ADV SCONJ DET NOUN ADP NOUN PRON PRON VERB VERB DET PUNCT NOUN PUNCT ADP NOUN PUNCT
subj_rel_aux	534	était	sing	plur	False	14	20	6	17	88321	False	On comprendra qu' il fut le bienvenu , lorsqu' on saura qu' un petit thermomètre de poche que nous portions était déjà descendu de 18 degrés depuis Catane . <eos>	PRON VERB SCONJ PRON AUX DET NOUN PUNCT SCONJ PRON VERB SCONJ DET ADJ NOUN ADP NOUN PRON PRON VERB AUX ADV VERB ADP NUM NOUN ADP PROPN PUNCT
subj_rel_verb	535	conviennent	plur	plur	True	18	24	6	21	225	False	On doit s' attendre à toute sorte d' embarras venant d' eux , et je crois que les formes de ménagement que nous adoptons conviennent pas à un gouvernement si nouveau et si présomptueux . <eos>	PRON VERB PRON VERB ADP DET NOUN ADP NOUN VERB ADP PRON PUNCT CCONJ PRON VERB SCONJ DET NOUN ADP NOUN PRON PRON VERB VERB ADV ADP DET NOUN ADV ADJ CCONJ ADV ADJ PUNCT
subj_rel_aux	536	sont	plur	sing	False	60	66	6	63	264728	none	On essayerait vainement d' évaluer la prodigieuse quantité de travail représentée par le réseau des canaux d' irrigation , l' entretien des digues , des fossés , des chemins , l' égalisation de la surface des champs , la transformations de toutes les pentes cultivées des montagnes en terrasses ou _ ronchi _ d' une parfaite régularité ; les énormes déblais de terrains que se vante sont peu de chose en comparaison des gradins de cultures que les paysans ont établis , comme des escaliers de géants , sur le pourtour de toutes les collines et à la base de presque tous les monts qui enceignent la vallée du Pô . <eos>	PRON VERB ADV ADP VERB DET ADJ NOUN ADP NOUN VERB ADP DET NOUN DET NOUN ADP NOUN PUNCT DET NOUN DET NOUN PUNCT DET NOUN PUNCT DET NOUN PUNCT DET NOUN ADP DET NOUN DET NOUN PUNCT DET NOUN ADP ADJ DET NOUN VERB DET NOUN ADP NOUN CCONJ PUNCT VERB PUNCT ADP DET ADJ NOUN PUNCT DET ADJ NOUN ADP NOUN PRON PRON VERB AUX ADV ADP NOUN ADP NOUN DET NOUN ADP NOUN PRON DET NOUN AUX VERB PUNCT ADP DET NOUN ADP NOUN PUNCT ADP DET NOUN ADP ADJ DET NOUN CCONJ ADP DET NOUN ADP ADV ADJ DET NOUN PRON VERB DET NOUN ADP PROPN PUNCT
subj_rel_aux	537	était	sing	sing	False	5	11	6	8	88321	False	On eût dit que ce cheval de bois qu' il soutenait était celui du siége de Troie . <eos>	PRON AUX VERB SCONJ DET NOUN ADP NOUN PRON PRON VERB AUX PRON ADP NOUN ADP PROPN PUNCT
subj_rel_verb	538	prirent	plur	sing	True	8	14	6	11	666	False	On fit bouillir l' écorce , et les pièces de coton qu' on trempa prirent une teinte rouge très prononcée . <eos>	PRON AUX VERB DET NOUN PUNCT CCONJ DET NOUN ADP NOUN PRON PRON VERB VERB DET NOUN ADJ ADV ADJ PUNCT
subj_rel_aux	539	sont	plur	sing	True	11	17	6	14	264728	False	On ne l' appelait que l' archisorcier , et les petits livres de magie qu' on vend sont invariablement tirés des oeuvres du grand Agrippa . <eos>	PRON ADV PRON VERB ADV DET NOUN PUNCT CCONJ DET ADJ NOUN ADP NOUN PRON PRON VERB AUX ADV VERB DET NOUN NOUN ADJ PROPN PUNCT
subj_rel_aux	540	est	sing	sing	False	27	33	6	30	884505	False	On ne se douterait point , en le voyant , qu' il a donné à des études profondes la plus grande partie de sa vie ; la dose d' esprit qu' il met est ni assez forte ni assez abondante pour effrayer ou choquer l' amour-propre de personne ; et ce qui est heureux pour lui , c' est qu' il ne lui vient pas plus d' esprit qu' il n' en montre , car il le laisserait voir , ne fût-ce que par l' impuissance absolue où il est de se contraindre sur quoi que ce puisse être . <eos>	PRON ADV PRON VERB ADV PUNCT ADP PRON VERB PUNCT SCONJ PRON AUX VERB ADP DET NOUN ADJ DET ADV ADJ NOUN ADP DET NOUN PUNCT DET NOUN ADP NOUN PRON PRON VERB AUX CCONJ ADV ADJ CCONJ ADV ADJ ADP VERB CCONJ VERB DET NOUN ADP X PUNCT CCONJ PRON PRON AUX ADJ ADP PRON PUNCT PRON VERB SCONJ PRON ADV PRON VERB ADV ADV ADP NOUN SCONJ PRON ADV PRON VERB PUNCT CCONJ PRON PRON VERB VERB PUNCT ADV PRON ADV ADP DET NOUN ADJ ADV PRON VERB ADP PRON VERB ADP PRON PRON PRON VERB VERB PUNCT
subj_rel_aux	541	sera	sing	sing	False	6	12	6	9	22115	False	On ne verra pas si la balance d' argent qu' on tire sera plus grande ou plus petite que celle qu' on est obligé d' envoïer en Hollande . <eos>	PRON ADV VERB ADV SCONJ DET NOUN ADP NOUN PRON PRON VERB AUX ADV ADJ CCONJ ADV ADJ SCONJ PRON PRON PRON AUX VERB ADP VERB ADP PROPN PUNCT
