pattern	constr_id	form	correct_number	cls_noun_num	cls_token_num	fst_noun_num	com_num	prefix	len_prefix	len_context	que_index	freq	sent	pos
obj_aux_PP	1759	entreprises	plur	sing	sing	sing	sing	Tout cela m' occupe , me préoccupe , et , avec la chaleur et les courses à bicyclette que j' ai	21	6	19	9147	Tout cela m' occupe , me préoccupe , et , avec la chaleur et les courses à bicyclette que j' ai entreprises avec ardeur , m' empêche de me livrer autant que je le voudrais au plaisir de la correspondance . <eos>	DET PRON PRON VERB PUNCT PRON VERB PUNCT CCONJ PUNCT ADP DET NOUN CCONJ DET NOUN ADP NOUN PRON PRON AUX VERB ADP NOUN PUNCT PRON VERB ADP PRON VERB ADV SCONJ PRON PRON VERB ADP NOUN ADP DET NOUN PUNCT
obj_aux_PP	1760	déposé	sing	plur	sing	none	sing	Tout confus , je saisis mon chapeau à plumes que j' avais	12	6	10	1211	Tout confus , je saisis mon chapeau à plumes que j' avais déposé sur le plancher à coté de mon siège , tel que le cérémonial de mon père me l' avait ordonné , et je me retirai de reculons , saluant à droite et à gauche les valets et les cuisinières que je prenais pour le marquis et sa demoiselle qui s' étaient esquivés sans doute pour pour rire plus à leur aise . <eos>	ADV ADJ PUNCT PRON VERB DET NOUN ADP NOUN PRON PRON AUX VERB ADP DET NOUN ADP NOUN ADP DET NOUN PUNCT ADJ SCONJ DET NOUN ADP DET NOUN PRON PRON AUX VERB PUNCT CCONJ PRON PRON VERB ADP NOUN PUNCT VERB ADP NOUN CCONJ ADP NOUN DET NOUN CCONJ DET NOUN PRON PRON VERB ADP DET NOUN CCONJ DET NOUN PRON PRON AUX VERB ADP NOUN ADP ADP VERB ADV ADP DET NOUN PUNCT
obj_aux_PP	1761	entendu	sing	sing	sing	sing	sing	Tout d' un coup mademoiselle de Coulanges regarda le Roi et moi , et je regardai le Roi et elle , le Roi regarda sa maîtresse et moi , et nous partîmes ensemble du plus long éclat de rire que j' aie	42	6	40	1443	Tout d' un coup mademoiselle de Coulanges regarda le Roi et moi , et je regardai le Roi et elle , le Roi regarda sa maîtresse et moi , et nous partîmes ensemble du plus long éclat de rire que j' aie entendu de mes jours . <eos>	ADV ADP DET NOUN NOUN ADP PROPN VERB DET NOUN CCONJ PRON PUNCT CCONJ PRON VERB DET NOUN CCONJ PRON PUNCT DET NOUN VERB DET NOUN CCONJ PRON PUNCT CCONJ PRON VERB ADV DET ADV ADJ NOUN ADP NOUN PRON PRON AUX VERB ADP DET NOUN PUNCT
obj_aux_PP	1762	tirée	sing	sing	sing	sing	sing	Tout en mangeant sur le coin de la table la tranche de bouilli qu' il avait	16	6	14	617	Tout en mangeant sur le coin de la table la tranche de bouilli qu' il avait tirée du fourneau , il regardait par la porte restée ouverte sa fille campée devant lui , et , bien que ses craintes ne fussent pas chassées , il ne pouvait pas ne pas reconnaître que cette toilette ne fût vraiment trouvée à souhait pour rendre Anie tout à fait charmante . <eos>	ADV ADP VERB ADP DET NOUN ADP DET NOUN DET NOUN ADP NOUN PRON PRON AUX VERB DET NOUN PUNCT PRON VERB ADP DET NOUN VERB VERB DET NOUN VERB ADP PRON PUNCT CCONJ PUNCT ADV SCONJ DET NOUN ADV AUX ADV VERB PUNCT PRON ADV VERB ADV ADV ADV VERB SCONJ DET NOUN ADV AUX ADV VERB ADP NOUN ADP VERB PROPN ADV ADP NOUN ADJ PUNCT
obj_aux_PP	1763	apporté	sing	sing	sing	sing	sing	Tout en pensant , Aube avait défait les noeuds de soie d' un carton à dessin qu' elle avait	19	6	17	1082	Tout en pensant , Aube avait défait les noeuds de soie d' un carton à dessin qu' elle avait apporté . <eos>	ADV ADP VERB PUNCT PROPN AUX VERB DET NOUN ADP NOUN ADP DET NOUN ADP NOUN PRON PRON AUX VERB PUNCT
obj_aux_PP	1764	inventée	sing	sing	sing	sing	sing	Tout le cauchemar lui revint , des cadavres affreux , de la Morgue , de la chair meurtrie , en lambeaux ... C' était fini de l' espèce de douceur qu' il avait	33	6	31	235	Tout le cauchemar lui revint , des cadavres affreux , de la Morgue , de la chair meurtrie , en lambeaux ... C' était fini de l' espèce de douceur qu' il avait inventée à rêver d' une tombe jolie où dormirait Marie Galande . <eos>	ADJ DET NOUN PRON VERB PUNCT DET NOUN ADJ PUNCT ADP DET NOUN PUNCT ADP DET NOUN ADJ PUNCT ADP NOUN PUNCT PRON AUX VERB ADP DET NOUN ADP NOUN PRON PRON AUX VERB ADP VERB ADP DET NOUN ADJ ADV VERB PROPN PROPN PUNCT
obj_aux_PP	1765	imaginé	sing	sing	sing	none	sing	Tout le premier , je déplore le triste système d' éducation qu' elle a	14	6	12	333	Tout le premier , je déplore le triste système d' éducation qu' elle a imaginé pour vous , et je me réjouis de l' heureux hasard qui vous a fait rencontrer cette famille , car sans cela ... <eos>	ADJ DET ADJ PUNCT PRON VERB DET ADJ NOUN ADP NOUN PRON PRON AUX VERB ADP PRON PUNCT CCONJ PRON PRON VERB ADP DET ADJ NOUN PRON PRON AUX AUX VERB DET NOUN PUNCT CCONJ ADP PRON PUNCT
obj_aux_PP	1766	marqué	sing	sing	plur	sing	sing	Tout le reste de sa conduite dans la Fronde s' explique et se défend aisément au point de vue que nous avons	22	6	20	3865	Tout le reste de sa conduite dans la Fronde s' explique et se défend aisément au point de vue que nous avons marqué . <eos>	ADJ DET NOUN ADP DET NOUN ADP DET PROPN PRON VERB CCONJ PRON VERB ADV ADP NOUN ADP NOUN PRON PRON AUX VERB PUNCT
obj_aux_PP	1767	remplacés	plur	sing	sing	none	sing	Tout nous apprêtait à rire , jusqu' aux pots de chambre qu' on avait	14	6	12	1277	Tout nous apprêtait à rire , jusqu' aux pots de chambre qu' on avait remplacés par des pots de fleurs de faïence , dont on avait bouché les trous du fond avec des bouchons de bouteille . <eos>	PRON PRON VERB ADP VERB PUNCT ADP DET NOUN ADP NOUN PRON PRON AUX VERB ADP DET NOUN ADP NOUN ADP NOUN PUNCT PRON PRON AUX VERB DET NOUN ADP NOUN ADP DET NOUN ADP NOUN PUNCT
obj_aux_PP	1768	entreprise	sing	sing	sing	sing	sing	Tout simplement peut-être qu' elle pût croire que son grand-père réussirait dans l' oeuvre de conversion qu' il avait	19	6	17	10305	Tout simplement peut-être qu' elle pût croire que son grand-père réussirait dans l' oeuvre de conversion qu' il avait entreprise , car enfin ce n' était pas inconsidérément qu' elle venait ainsi lui parler des espérances de son grand-père et même des siennes : elle avait une raison , elle avait un but . <eos>	ADV ADV ADV SCONJ PRON VERB VERB SCONJ DET NOUN VERB ADP DET NOUN ADP NOUN PRON PRON AUX VERB PUNCT CCONJ ADV PRON ADV AUX ADV ADV SCONJ PRON VERB ADV PRON VERB DET NOUN ADP DET NOUN CCONJ ADV DET NOUN PUNCT PRON VERB DET NOUN PUNCT PRON VERB DET NOUN PUNCT
obj_aux_PP	1769	peintes	plur	sing	sing	sing	sing	Tout son bonheur , de même que celui du philosophe scythe , consistait aux beautés d' un jardin , et parmi ces beautés la mieux aimée et la plus visitée était un rucher , composé de douze cloches de paille qu' il avait	43	6	41	612	Tout son bonheur , de même que celui du philosophe scythe , consistait aux beautés d' un jardin , et parmi ces beautés la mieux aimée et la plus visitée était un rucher , composé de douze cloches de paille qu' il avait peintes , les unes de rose vif , les autres de jaune clair , la plupart d' un bleu tendre , car il avait observé , bien avant les expériences de sir John Lubbock , que le bleu est la couleur préférée des abeilles . <eos>	ADJ DET NOUN PUNCT ADP ADV SCONJ PRON ADP NOUN NOUN PUNCT VERB ADP NOUN ADP DET NOUN PUNCT CCONJ ADP DET NOUN DET ADV VERB CCONJ DET ADV VERB AUX DET NOUN PUNCT VERB ADP NUM NOUN ADP NOUN PRON PRON AUX VERB PUNCT DET NOUN ADP NOUN ADJ PUNCT DET PRON ADP NOUN ADJ PUNCT DET NOUN ADP DET NOUN ADJ PUNCT CCONJ PRON AUX VERB PUNCT ADV ADP DET NOUN ADP NOUN PROPN PROPN PUNCT SCONJ DET NOUN AUX DET NOUN ADJ DET NOUN PUNCT
obj_aux_PP	1770	construite	sing	sing	sing	sing	sing	Tout à coup , au détour d' une des allées , j' aperçus la hutte de glace qu' on avait	20	6	18	6247	Tout à coup , au détour d' une des allées , j' aperçus la hutte de glace qu' on avait construite pour nous mettre à l' abri . <eos>	ADV ADP NOUN PUNCT ADP NOUN ADP PRON DET NOUN PUNCT PRON VERB DET NOUN ADP NOUN PRON PRON AUX VERB ADP PRON VERB ADP DET NOUN PUNCT
obj_aux_PP	1771	demandé	sing	plur	sing	sing	sing	Tout à coup , parmi eux , il avisa un petit volume de vers qu' il avait	17	6	15	2146	Tout à coup , parmi eux , il avisa un petit volume de vers qu' il avait demandé sur la foi du titre : _ The House of Life . _ Il l' ouvrit et se trouva plongé dans une atmosphère qu' il n' avait jamais connue dans ses lectures , atmosphère chaude , voluptueuse et , cependant , d' une si ineffable tendresse qu' elle donnait à la passion une nouvelle beauté pathétique et obsédante . <eos>	ADV ADP NOUN PUNCT ADP PRON PUNCT PRON VERB DET ADJ NOUN ADP NOUN PRON PRON AUX VERB ADP DET NOUN ADP NOUN PUNCT PUNCT X X X X PUNCT PUNCT PRON PRON VERB CCONJ PRON VERB VERB ADP DET NOUN PRON PRON ADV AUX ADV VERB ADP DET NOUN PUNCT NOUN ADJ PUNCT ADJ CCONJ PUNCT ADV PUNCT ADP DET ADV ADJ NOUN SCONJ PRON VERB ADP DET NOUN DET ADJ NOUN ADJ CCONJ ADJ PUNCT
obj_aux_PP	1772	produit	sing	sing	plur	sing	sing	Tout à coup , tombant comme le marteau du commissaire-priseur , ou comme un oracle de Delphes , la voix de l' ambassadeur qui vous répondait vous impressionnait d' autant plus , que rien dans sa face ne vous avait laissé soupçonner le genre d' impression que vous aviez	49	6	47	13087	Tout à coup , tombant comme le marteau du commissaire-priseur , ou comme un oracle de Delphes , la voix de l' ambassadeur qui vous répondait vous impressionnait d' autant plus , que rien dans sa face ne vous avait laissé soupçonner le genre d' impression que vous aviez produit sur lui , ni l' avis qu' il allait émettre . <eos>	ADV ADP NOUN PUNCT VERB ADP DET NOUN ADP NOUN PUNCT CCONJ ADP DET NOUN ADP PROPN PUNCT DET NOUN ADP DET NOUN PRON PRON VERB PRON VERB ADP ADV ADV PUNCT SCONJ PRON ADP DET NOUN ADV PRON AUX VERB VERB DET NOUN ADP NOUN PRON PRON AUX VERB ADP PRON PUNCT CCONJ DET NOUN PRON PRON VERB VERB PUNCT
obj_aux_PP	1773	conçu	sing	sing	sing	sing	sing	Toutefois , ce ne fut qu' à force d' argent et de promesses qu' elle put la décider à exécuter un plan d' évasion qu' elle avait	27	6	25	2449	Toutefois , ce ne fut qu' à force d' argent et de promesses qu' elle put la décider à exécuter un plan d' évasion qu' elle avait conçu en examinant attentivement les localités . <eos>	ADV PUNCT PRON ADV AUX ADV ADP NOUN ADP NOUN CCONJ ADP NOUN SCONJ PRON VERB PRON VERB ADP VERB DET NOUN ADP NOUN PRON PRON AUX VERB ADP VERB ADV DET NOUN PUNCT
obj_aux_PP	1774	faits	plur	sing	sing	sing	sing	Toutefois , le soleil les ayant bien cuites et bien durcies , je les soulevai très doucement et je les plaçai dans deux grands paniers d' osier que j' avais	30	6	28	5392	Toutefois , le soleil les ayant bien cuites et bien durcies , je les soulevai très doucement et je les plaçai dans deux grands paniers d' osier que j' avais faits exprès pour qu' elles ne pussent être brisées ; et , comme entre le pot et le panier il y avait du vide , je le remplis avec de la paille de riz et d' orge . <eos>	ADV PUNCT DET NOUN PRON AUX ADV VERB CCONJ ADV VERB PUNCT PRON PRON VERB ADV ADV CCONJ PRON PRON VERB ADP NUM ADJ NOUN ADP NOUN PRON PRON AUX VERB ADV ADP SCONJ PRON ADV VERB AUX VERB PUNCT CCONJ PUNCT SCONJ ADP DET NOUN CCONJ DET NOUN PRON PRON VERB DET NOUN PUNCT PRON PRON VERB ADP ADP DET NOUN ADP NOUN CCONJ ADP NOUN PUNCT
obj_aux_PP	1775	faite	sing	sing	sing	sing	sing	Toutefois , me tournant vers le trône de l' infinie miséricorde de ce même Dieu vivant et éternel , et détestant de tout mon cœur et de toutes mes forces les iniquités de ma vie passée , je demande très-humblement pardon , grâce et merci avec entière absolution de mon crime ; j' offre à cet effet la mort et passion de ce même Seigneur et Rédempteur de mon ame , et y jetant l' unique fondement de mon espérance , je renouvelle et ratifie la sainte profession de fidélité qu' on a	93	6	91	4843	Toutefois , me tournant vers le trône de l' infinie miséricorde de ce même Dieu vivant et éternel , et détestant de tout mon cœur et de toutes mes forces les iniquités de ma vie passée , je demande très-humblement pardon , grâce et merci avec entière absolution de mon crime ; j' offre à cet effet la mort et passion de ce même Seigneur et Rédempteur de mon ame , et y jetant l' unique fondement de mon espérance , je renouvelle et ratifie la sainte profession de fidélité qu' on a faite pour moi à Dieu le jour de mon baptême : je renonce au démon , au monde et à la chair ; je déteste leurs malheureuses suggestions , leurs pompes et leurs œuvres , pour tout le temps de ma vie présente , et pour toute l' éternité . <eos>	ADV PUNCT PRON VERB ADP DET NOUN ADP DET ADJ NOUN ADP DET ADJ PROPN ADJ CCONJ ADJ PUNCT CCONJ VERB ADP ADJ DET NOUN CCONJ ADP ADJ DET NOUN DET NOUN ADP DET NOUN ADJ PUNCT PRON VERB ADV NOUN PUNCT NOUN CCONJ NOUN ADP ADJ NOUN ADP DET NOUN PUNCT PRON VERB ADP DET NOUN DET NOUN CCONJ NOUN ADP DET ADJ PROPN CCONJ NOUN ADP DET NOUN PUNCT CCONJ PRON VERB DET ADJ NOUN ADP DET NOUN PUNCT PRON VERB CCONJ VERB DET ADJ NOUN ADP NOUN PRON PRON AUX VERB ADP PRON ADP PROPN DET NOUN ADP DET NOUN PUNCT PRON VERB ADP NOUN PUNCT ADP NOUN CCONJ ADP DET NOUN PUNCT PRON VERB DET ADJ NOUN PUNCT DET NOUN CCONJ DET NOUN PUNCT ADP ADJ DET NOUN ADP DET NOUN ADJ PUNCT CCONJ ADP ADJ DET NOUN PUNCT
obj_aux_PP	1776	menée	sing	sing	sing	plur	sing	Toutes ces émotions avaient brisé son corps appauvri par la vie de plaisir qu' il avait	16	6	14	2248	Toutes ces émotions avaient brisé son corps appauvri par la vie de plaisir qu' il avait menée durant tout l' hiver ; et je le voyais en proie à une fièvre d' autant plus réelle qu' il ne s' en plaignait pas et ne s' en apercevait pas . <eos>	ADJ DET NOUN AUX VERB DET NOUN VERB ADP DET NOUN ADP NOUN PRON PRON AUX VERB ADP ADJ DET NOUN PUNCT CCONJ PRON PRON VERB ADP NOUN ADP DET NOUN ADP ADV ADV ADJ SCONJ PRON ADV PRON PRON VERB ADV CCONJ ADV PRON PRON VERB ADV PUNCT
obj_aux_PP	1777	considérées	plur	sing	sing	none	sing	Toutes les chances de mariage qu' elle avait	8	6	6	1441	Toutes les chances de mariage qu' elle avait considérées comme sortables pour elle avaient été sans résultat . <eos>	ADJ DET NOUN ADP NOUN PRON PRON AUX VERB SCONJ ADJ ADP PRON AUX AUX ADP NOUN PUNCT
obj_aux_PP	1778	tenté	sing	sing	sing	plur	sing	Toutes les colères contre l' essai de style que j' ai	11	6	9	1446	Toutes les colères contre l' essai de style que j' ai tenté sont trop hypocrites pour que je m' y arrête . <eos>	ADJ DET NOUN ADP DET NOUN ADP NOUN PRON PRON AUX VERB AUX ADV ADJ ADP SCONJ PRON PRON PRON VERB PUNCT
obj_aux_PP	1779	dites	plur	sing	sing	none	sing	Toutes les paroles d' amour que m' a	8	6	6	1557	Toutes les paroles d' amour que m' a dites Léon sont restées dans le jardin ; et quand , l' été , le soir , un vent doux agite le feuillage , il me semble dans son murmure entendre chaque feuille me redire une de ses paroles qu' elle a conservée . <eos>	ADJ DET NOUN ADP NOUN PRON PRON AUX VERB PROPN AUX VERB ADP DET NOUN PUNCT CCONJ SCONJ PUNCT DET NOUN PUNCT DET NOUN PUNCT DET NOUN ADJ VERB DET NOUN PUNCT PRON PRON VERB ADP DET NOUN VERB DET NOUN PRON VERB PRON ADP DET NOUN PRON PRON AUX VERB PUNCT
obj_aux_PP	1780	données	plur	sing	sing	none	sing	Toutes les sensations de répugnance que m' avait	8	6	6	11853	Toutes les sensations de répugnance que m' avait données le second mariage du père d' Aline se mirent à revivre , mêlées aux sentiments tendres qui me venaient pour elle . <eos>	ADJ DET NOUN ADP NOUN PRON PRON AUX VERB DET ADJ NOUN DET NOUN ADP PROPN PRON VERB ADP VERB PUNCT VERB ADP NOUN ADJ PRON PRON VERB ADP PRON PUNCT
obj_aux_PP	1781	créé	sing	sing	sing	sing	sing	Tremblent-ils devant la Révolution comme l' alchimiste d' un drame allemand devant l' homme de bronze qu' il a	19	6	17	9415	Tremblent-ils devant la Révolution comme l' alchimiste d' un drame allemand devant l' homme de bronze qu' il a créé ? <eos>	VERB ADP DET NOUN ADP DET NOUN ADP DET NOUN ADJ ADP DET NOUN ADP NOUN PRON PRON AUX VERB PUNCT
obj_aux_PP	1782	vouée	sing	plur	sing	plur	sing	Trois mois s' écoulèrent ainsi ; trois mois qui , dans la vie des hommes les plus heureux et les plus favorisés du ciel , eussent été trois mois d' un bonheur sans mélange , mais qui pour Olivier , après une enfance si agitée et si orageuse , étaient la félicité suprême : avec la plus pure , la plus aimable générosité d' une part , et la reconnaissance la plus sincère , la plus vive , la plus dévouée de l' autre , il n' est pas étonnant qu' au bout de ce court espace de temps Olivier fût dans l' intimité complète de la vieille dame et de sa nièce , et que l' affection sans bornes que leur avait	123	6	121	197	Trois mois s' écoulèrent ainsi ; trois mois qui , dans la vie des hommes les plus heureux et les plus favorisés du ciel , eussent été trois mois d' un bonheur sans mélange , mais qui pour Olivier , après une enfance si agitée et si orageuse , étaient la félicité suprême : avec la plus pure , la plus aimable générosité d' une part , et la reconnaissance la plus sincère , la plus vive , la plus dévouée de l' autre , il n' est pas étonnant qu' au bout de ce court espace de temps Olivier fût dans l' intimité complète de la vieille dame et de sa nièce , et que l' affection sans bornes que leur avait vouée son coeur jeune et sensible fût pour elles un sujet d' orgueil et un motif de l' aimer : c' était sa récompense . <eos>	NUM NOUN PRON VERB ADV PUNCT NUM NOUN PRON PUNCT ADP DET NOUN DET NOUN DET ADV ADJ CCONJ DET ADV ADJ ADP NOUN PUNCT AUX AUX NUM NOUN ADP DET NOUN ADP NOUN PUNCT CCONJ PRON ADP PROPN PUNCT ADP DET NOUN ADV ADJ CCONJ ADV ADJ PUNCT AUX DET NOUN ADJ PUNCT ADP DET ADV ADJ PUNCT DET ADV ADJ NOUN ADP DET NOUN PUNCT CCONJ DET NOUN DET ADV ADJ PUNCT DET ADV ADJ PUNCT DET ADV ADJ ADP DET PRON PUNCT PRON ADV AUX ADV ADJ SCONJ ADP NOUN ADP DET ADJ NOUN ADP NOUN PRON VERB ADP DET NOUN ADJ ADP DET ADJ NOUN CCONJ ADP DET NOUN PUNCT CCONJ SCONJ DET NOUN ADP NOUN PRON PRON AUX VERB DET NOUN ADJ CCONJ ADJ AUX ADP PRON DET NOUN ADP NOUN CCONJ DET NOUN ADP PRON VERB PUNCT PRON AUX DET NOUN PUNCT
obj_aux_PP	1783	mangée	sing	sing	sing	plur	sing	Tu ferais bien aussi de te nettoyer les dents , et d' en ôter la viande de cheval que tu as	21	6	19	42	"Tu ferais bien aussi de te nettoyer les dents , et d' en ôter la viande de cheval que tu as mangée avant de partir pour le ting ; ton berger t' a vu , et il s' est émerveillé de te voir faire une telle horreur "" . Alors Thorkel , en grande colère , sauta sur ses pieds . <eos>"	PRON VERB ADV ADV ADP PRON VERB DET NOUN PUNCT CCONJ ADP PRON VERB DET NOUN ADP NOUN PRON PRON AUX VERB ADV ADP VERB ADP DET NOUN PUNCT DET NOUN PRON AUX VERB PUNCT CCONJ PRON PRON AUX VERB ADP PRON VERB VERB DET ADJ NOUN PUNCT PUNCT ADV PROPN PUNCT ADP ADJ NOUN PUNCT VERB ADP DET NOUN PUNCT
obj_aux_PP	1784	porté	sing	sing	sing	sing	sing	Tu me fais le reproche de trouver que tout le monde a de l' esprit ; je me souviendrai toujours de ta frayeur relativement à je ne sais quel jugement d' esprit que j' ai	35	6	33	3954	"Tu me fais le reproche de trouver que tout le monde a de l' esprit ; je me souviendrai toujours de ta frayeur relativement à je ne sais quel jugement d' esprit que j' ai porté si rondement , et où tu m' as demandé , avec un air de véritable effroi : "" Quand trouverez-vous donc une bête ? "" <eos>"	PRON PRON VERB DET NOUN ADP VERB SCONJ ADJ DET NOUN VERB ADP DET NOUN PUNCT PRON PRON VERB ADV ADP DET NOUN ADV ADP PRON ADV VERB DET NOUN ADP NOUN PRON PRON AUX VERB ADV ADV PUNCT CCONJ ADV PRON PRON AUX VERB PUNCT ADP DET NOUN ADP ADJ NOUN PUNCT PUNCT ADV PRON ADV DET NOUN PUNCT PUNCT
obj_aux_PP	1785	offert	sing	sing	sing	none	sing	Tu oublies le charmant dîner de rupture que nous a	10	6	8	993	Tu oublies le charmant dîner de rupture que nous a offert Léa le mois dernier . <eos>	PRON VERB DET ADJ NOUN ADP NOUN PRON PRON AUX VERB PROPN DET NOUN ADJ PUNCT
obj_aux_PP	1786	reçu	sing	sing	sing	sing	sing	Tu sais , cette petite cicatrice qu' elle a sur la lèvre , c' est un coup de couteau qu' elle a	22	6	20	6792	Tu sais , cette petite cicatrice qu' elle a sur la lèvre , c' est un coup de couteau qu' elle a reçu là-bas dans son pays , à Cuba . <eos>	PRON VERB PUNCT DET ADJ NOUN PRON PRON VERB ADP DET NOUN PUNCT PRON AUX DET NOUN ADP NOUN PRON PRON AUX VERB ADV ADP DET NOUN PUNCT ADP PROPN PUNCT
obj_aux_PP	1787	porté	sing	sing	sing	none	sing	Tu étais encore étourdi du coup de sabre que t' avait	11	6	9	3954	Tu étais encore étourdi du coup de sabre que t' avait porté celui que tu voudrais respecter aujourd' hui ; mais aujourd' hui , moi , je te somme de tenir ta parole . <eos>	PRON AUX ADV VERB DET NOUN ADP NOUN PRON PRON AUX VERB PRON PRON PRON VERB VERB ADV ADV PUNCT CCONJ ADV ADV PUNCT PRON PUNCT PRON PRON VERB ADP VERB DET NOUN PUNCT
obj_aux_PP	1788	fait	sing	sing	sing	plur	sing	Témoins des travaux de la constituante , et impatiens comme ceux qui regardent faire , ils avaient trouvé qu' on n' avait pas encore assez fait ; ils n' osaient pas s' avouer républicains , parce que , de toutes parts , on se recommandait d' être fidèle à la constitution ; mais l' essai de république qu' on avait	60	6	58	112263	Témoins des travaux de la constituante , et impatiens comme ceux qui regardent faire , ils avaient trouvé qu' on n' avait pas encore assez fait ; ils n' osaient pas s' avouer républicains , parce que , de toutes parts , on se recommandait d' être fidèle à la constitution ; mais l' essai de république qu' on avait fait pendant le voyage de Louis XVI , les intentions suspectes de la cour , ramenaient sans cesse leurs esprits à cette idée ; et l' état d' hostilité continuelle dans lequel ils se trouvaient vis-à-vis du gouvernement , devait les y attacher chaque jour davantage . <eos>	NOUN DET NOUN ADP DET NOUN PUNCT CCONJ ADJ ADP PRON PRON VERB VERB PUNCT PRON AUX VERB SCONJ PRON ADV AUX ADV ADV ADV VERB PUNCT PRON ADV VERB ADV PRON VERB ADJ PUNCT ADV SCONJ PUNCT ADP DET NOUN PUNCT PRON PRON VERB ADP AUX ADJ ADP DET NOUN PUNCT CCONJ DET NOUN ADP NOUN PRON PRON AUX VERB ADP DET NOUN ADP PROPN NUM PUNCT DET NOUN ADJ ADP DET NOUN PUNCT VERB ADP NOUN DET NOUN ADP DET NOUN PUNCT CCONJ DET NOUN ADP NOUN ADJ ADP PRON PRON PRON VERB ADV ADP NOUN PUNCT VERB PRON PRON VERB DET NOUN ADV PUNCT
obj_aux_PP	1789	porté	sing	sing	sing	sing	sing	Témérité qui lui seyait à ravir , les taches blanches et noires de son minois évoquant assez bien un bonnet de police qu' il eût	25	6	23	3954	Témérité qui lui seyait à ravir , les taches blanches et noires de son minois évoquant assez bien un bonnet de police qu' il eût porté crânement sur l' oreille . <eos>	NOUN PRON PRON VERB ADP VERB PUNCT DET NOUN ADJ CCONJ ADJ ADP DET NOUN VERB ADV ADV DET NOUN ADP NOUN PRON PRON AUX VERB ADV ADP DET NOUN PUNCT
obj_aux_PP	1790	reçu	sing	sing	sing	none	sing	Ubalde découvre alors devant lui un bouclier de diamant qu' il a	12	6	10	6792	Ubalde découvre alors devant lui un bouclier de diamant qu' il a reçu pour cet usage , talisman plus ingénieux et plus moral que l' anneau employé par Mélisse pour désenchanter Roger . <eos>	PROPN VERB ADV ADP PRON DET NOUN ADP NOUN PRON PRON AUX VERB ADP DET NOUN PUNCT NOUN ADV ADJ CCONJ ADV ADJ SCONJ DET NOUN VERB ADP PROPN ADP VERB PROPN PUNCT
obj_aux_PP	1791	vue	sing	sing	sing	sing	sing	"Un amusement inattendu pour celle-ci , parmi ses étagères de vieux Saxe , ses doguins et ses chats empaillés , fut l' apparition de M. d' Andonville , armé de ses volumes d' inventaires dont il ne pouvait venir à bout , et que l' Autrichienne nomma "" la plus belle figure d' homme qu' elle eût"	57	6	55	13976	"Un amusement inattendu pour celle-ci , parmi ses étagères de vieux Saxe , ses doguins et ses chats empaillés , fut l' apparition de M. d' Andonville , armé de ses volumes d' inventaires dont il ne pouvait venir à bout , et que l' Autrichienne nomma "" la plus belle figure d' homme qu' elle eût vue , depuis ce pauvre lieutenant Thomayer "" . <eos>"	DET NOUN ADJ ADP PRON PUNCT ADP DET NOUN ADP ADJ PROPN PUNCT DET NOUN CCONJ DET NOUN ADJ PUNCT AUX DET NOUN ADP NOUN ADP PROPN PUNCT VERB ADP DET NOUN ADP NOUN PRON PRON ADV VERB VERB ADP NOUN PUNCT CCONJ PRON DET NOUN VERB PUNCT DET ADV ADJ NOUN ADP NOUN PRON PRON AUX VERB PUNCT ADP DET ADJ NOUN PROPN PUNCT PUNCT
obj_aux_PP	1792	apportées	plur	sing	sing	sing	sing	Un combat s' élevait en moi ; je ne savais ce qu' il y avait de mieux à faire , de courir rapidement au village de la halte et de partager entre les émigrés les provisions de bouche que j' avais	41	6	39	596	Un combat s' élevait en moi ; je ne savais ce qu' il y avait de mieux à faire , de courir rapidement au village de la halte et de partager entre les émigrés les provisions de bouche que j' avais apportées , ou de les remettre toutes à la belle et charitable jeune fille , afin qu' elle les distribuât elle-même entre les nécessiteux . <eos>	DET NOUN PRON VERB ADP PRON PUNCT PRON ADV VERB PRON PRON PRON PRON VERB ADP ADV ADP VERB PUNCT ADP VERB ADV ADP NOUN ADP DET NOUN CCONJ ADP VERB ADP DET NOUN DET NOUN ADP NOUN PRON PRON AUX VERB PUNCT CCONJ ADP PRON VERB PRON ADP DET ADJ CCONJ ADJ ADJ NOUN PUNCT ADV SCONJ PRON PRON VERB PRON ADP DET NOUN PUNCT
obj_aux_PP	1793	reçu	sing	sing	sing	none	sing	Un coup de sabre qu' il avait	7	6	5	6792	Un coup de sabre qu' il avait reçu en Russie l' avait balafré à la façon d' un héros ; cette éclatante blessure relevait sa mâle beauté . <eos>	DET NOUN ADP NOUN PRON PRON AUX VERB ADP PROPN PRON AUX VERB ADP DET NOUN ADP DET NOUN PUNCT DET ADJ NOUN VERB DET ADJ NOUN PUNCT
